You are a disciplined value-oriented equity analyst. You rank
companies strictly by the fundamentals provided. You do not use
outside knowledge, brand reputation, narrative, momentum, or
sentiment. You prefer companies that are cheap relative to their
cash flows and earnings, growing, profitable, financially sound,
and not over-leveraged. You adjust valuation expectations by sector.

Below are ~500 S&P 500 companies with fundamentals organized into
four layers. Each layer measures a different dimension and has known
limitations — use them in combination, not in isolation.

**Layer 1 — Valuation** (is it cheap?)
- pe_trailing: price / trailing 12-month earnings. Lower is cheaper.
  Limitation: distorted by one-time charges; undefined for negative earnings.
- pe_forward: price / consensus forward earnings. Lower is cheaper.
  Limitation: depends on analyst estimates, which embed their own biases.
- ps_ratio: price / trailing 12-month sales. Lower is cheaper.
  Limitation: ignores profitability entirely.
- pb_ratio: price / book value. Lower is cheaper.
  Limitation: meaningless for asset-light businesses (software, services).
- ev_ebitda: enterprise value / EBITDA. Lower is cheaper.
  Limitation: better than P/E for leveraged companies but ignores capex.
- peg_ratio: P/E divided by expected growth rate. Lower is better.
  Limitation: conflates two uncertain numbers.
- fcf_yield: free cash flow / market cap. Higher is better.
  Limitation: purest valuation metric but FCF is lumpy quarter-to-quarter.

**Layer 2 — Growth** (is the business growing?)
- revenue_growth: year-over-year revenue growth (trailing). Higher is better.
  Limitation: past growth does not guarantee future growth; distorted by acquisitions.
- earnings_growth: year-over-year earnings growth (trailing). Higher is better.
  Limitation: more volatile than revenue; heavily accounting-dependent.

**Layer 3 — Quality & Financial Health** (is it a good business?)
- operating_margin: operating income / revenue. Higher is better.
  Limitation: sector-dependent norms (software ~30%, retail ~5%).
- profit_margin: net income / revenue. Higher is better.
  Limitation: after-tax; affected by jurisdiction and one-time items.
- gross_margin: gross profit / revenue. Higher is better.
  Limitation: measures pricing power and cost structure.
- roe: return on equity. Higher is better.
  Limitation: inflated by leverage; meaningless if equity is negative.
- roa: return on assets. Higher is better.
  Limitation: better than ROE for comparing across capital structures.
- debt_to_equity: total debt / shareholder equity. Lower is better.
  Limitation: sector norms vary wildly (banks vs. tech).
- current_ratio: current assets / current liabilities. Higher is better.
  Limitation: less relevant for companies with revolving credit lines.

**Layer 4 — Shareholder Returns** (what do you get paid to hold it?)
- dividend_yield: annual dividend / price. Higher is better for income.
  Limitation: does not capture buybacks; unusually high yield can signal distress.

**Missing values** (NaN) mean the metric is unavailable for that company.
Do not penalize a company for missing data — simply weight the metrics
that are available.

TASK: Identify the 20 most attractive companies by fundamentals alone.
Synthesize across all four layers — no single metric should dominate.
Consider sector context when interpreting ratios (e.g., a 15x P/E is
expensive for a utility but cheap for a growth company).

Use ONLY the data provided. Do not use any knowledge about these
companies beyond what appears in the table.

## S&P 500 Fundamentals

| ticker | sector | pe_trailing | pe_forward | ps_ratio | pb_ratio | ev_ebitda | peg_ratio | fcf_yield | revenue_growth | earnings_growth | operating_margin | profit_margin | gross_margin | roe | roa | debt_to_equity | current_ratio | dividend_yield |
| Company_170 | Healthcare | 22.13 | 12.31 | 1.803 | 4.519 | 14.87 | 0.7223 | 0.0754 | 0.103 | 0.236 | 0.1517 | 0.0834 | 0.3329 | 0.2144 | 0.0505 | 2.459 | 0.749 | nan |
| Company_456 | Basic Materials | nan | 35.88 | 0.7454 | 1.855 | 17.22 | 40.99 | -0.0263 | -0.091 | nan | -0.0314 | -0.0656 | 0.0623 | -0.1382 | -0.0007 | 1.119 | 1.967 | 4.23 |
| Company_286 | Technology | 285.2 | 54.24 | 12.36 | 22.68 | 111.5 | 1.868 | 0.011 | 0.331 | 2.323 | 0.134 | 0.0447 | 0.4212 | 0.082 | 0.0458 | 0.5693 | 2.814 | nan |
| Company_436 | Healthcare | 29.77 | 20.8 | 5.205 | 8.719 | 20.06 | 1.359 | 0.0297 | 0.131 | 0.78 | 0.2564 | 0.1794 | 0.601 | 0.345 | 0.0889 | 0.5085 | 1.883 | nan |
| Company_496 | Financial Services | 11.36 | 8.26 | 4.182 | 1.145 | nan | 1.829 | nan | 0.103 | -0.109 | 0.3978 | 0.2874 | 0 | 0.101 | 0.0104 | nan | nan | 3.93 |
| Company_261 | Consumer Defensive | 24.82 | 13.96 | 1.001 | 1.531 | 9.765 | 1.486 | 0.0314 | -0.029 | -0.051 | 0.1106 | 0.0403 | 0.1561 | 0.0612 | 0.0443 | 4.244 | 2.662 | 5.3 |
| Company_494 | Technology | 68.48 | 29.61 | 14.53 | 13.84 | 39.57 | 2.489 | 0.0196 | 0.062 | 0.146 | 0.3282 | 0.2093 | 0.8636 | 0.2186 | 0.1098 | 0.4871 | 2.856 | nan |
| Company_446 | Financial Services | 10.72 | 10.38 | 1.343 | 1.944 | 7.489 | 2.36 | 0.1845 | 0.035 | 0.234 | 0.2589 | 0.1288 | 0.2937 | 0.207 | 0.0371 | 0.2892 | 0.364 | 1.5 |
| Company_087 | Technology | 20.53 | 9.906 | 1.397 | 2.037 | 8.935 | 0.8195 | 0.0951 | 0.128 | 0.099 | 0.1186 | 0.0692 | 0.2888 | 0.1034 | 0.0755 | 3.907 | 2.594 | nan |
| Company_448 | Industrials | 32.28 | 18.38 | 4.072 | 3.65 | 14.69 | 1.683 | 0.0389 | 0.041 | 0.049 | 0.246 | 0.1272 | 0.5276 | 0.0965 | 0.0661 | 0.6928 | 0.841 | 1.69 |
| Company_215 | Industrials | 22.58 | 19.34 | 1.799 | 3.678 | 16.03 | 2.529 | 0.0355 | 0.078 | 0.004 | 0.1014 | 0.0801 | 0.1513 | 0.1766 | 0.0599 | 0.382 | 1.444 | 1.74 |
| Company_030 | Technology | nan | 9.031 | 0.9149 | 1.32 | 10.13 | 0.8512 | 0.078 | 0.184 | -0.303 | 0.0764 | -0.0033 | 0.3207 | -0.0047 | 0.0161 | 0.8722 | 1.035 | 2.32 |
| Company_157 | Consumer Defensive | nan | 9.191 | 0.6725 | 0.9212 | 8.202 | 10.86 | 0.0933 | -0.019 | 0.39 | 0.1057 | -0.0039 | 0.2427 | -0.0051 | 0.0444 | 0.8981 | 0.901 | 8.91 |
| Company_112 | Financial Services | 13.7 | 9.867 | 2.591 | 1.48 | nan | 0.9657 | nan | -0.028 | -0.241 | 0.2782 | 0.2121 | 0 | 0.1108 | 0.0082 | nan | nan | 2.61 |
| Company_155 | Technology | 16.95 | 7.716 | 0.497 | 1.989 | 13.74 | nan | 0.0074 | 1.234 | 0.192 | 0.0374 | 0.0311 | 0.0802 | 0.1319 | 0.0342 | 0.7528 | 1.697 | nan |
| Company_340 | Utilities | 24.3 | 18.27 | 3.211 | 1.95 | 13.39 | 1.509 | -0.046 | 0.028 | 0.499 | 0.1887 | 0.1306 | 0.4348 | 0.0816 | 0.031 | 1.312 | 0.865 | 2.95 |
| Company_028 | Real Estate | 1998 | 22.5 | 5.215 | 2.003 | 78.08 | 0.1662 | 0.0085 | 0.269 | -0.259 | 0.055 | 0.0022 | 0.7887 | 0.0009 | -0.0034 | 0.1367 | 2.84 | nan |
| Company_051 | Technology | 34.48 | 24.1 | 6.258 | 30.18 | 23.09 | 2.398 | 0.0273 | 0.123 | 0.086 | 0.2781 | 0.1844 | 0.518 | 1.042 | 0.114 | 4.024 | 1.037 | 1.1 |
| Company_098 | Financial Services | 11.51 | 9.284 | 3.239 | 1.298 | nan | 1.616 | nan | 0.065 | 0.052 | 0.392 | 0.3056 | 0 | 0.1165 | 0.0136 | nan | nan | 3.95 |
| Company_144 | Technology | 20.24 | 15.53 | 8.28 | 8.186 | 22.44 | 1.756 | nan | 0.199 | 0.091 | 0.4438 | 0.2663 | 0.672 | nan | nan | 1.249 | 1.152 | 4.71 |
| Company_358 | Industrials | 26.23 | 17.48 | 2.188 | 3.227 | 20.09 | 1.182 | 0.0456 | -0.137 | -0.359 | 0.0921 | 0.0835 | 0.14 | 0.1292 | 0.0437 | 0.8194 | 2.168 | 1.12 |
| Company_332 | Healthcare | 30.5 | 19.74 | 3.683 | 2.999 | 14.66 | 1.671 | 0.0406 | 0.092 | 0.121 | 0.1849 | 0.1214 | 0.4432 | 0.1047 | 0.0661 | 0.2865 | 2.479 | 1.12 |
| Company_235 | Utilities | 19.39 | 17.35 | 3.356 | 2.399 | 14.41 | 2.472 | -0.0026 | 0.183 | 0.105 | 0.1808 | 0.1735 | 0.3482 | 0.1276 | 0.0339 | 1.427 | 0.801 | 3.28 |
| Company_256 | Communication Services | 94.21 | -1639 | 1.836 | 1.886 | 13.74 | 216.9 | 0.2339 | -0.057 | nan | 0.0738 | 0.0195 | 0.4455 | 0.0208 | 0.0102 | 0.9891 | 1.056 | nan |
| Company_320 | Financial Services | 17.76 | 12.88 | 2.811 | 3.441 | 11.84 | nan | 0.0703 | -0.033 | -0.382 | 0.3539 | 0.1653 | 0.4158 | 0.2008 | 0.0483 | 0.8576 | 1.205 | 1.33 |
| Company_312 | Technology | 25.56 | 11.43 | 3.018 | 5.902 | 10.05 | 0.5402 | 0.077 | 0.05 | -0.018 | 0.2747 | 0.1196 | 0.551 | 0.2148 | 0.1405 | 0.6422 | 2.505 | 2.81 |
| Company_147 | Financial Services | 13.51 | 37.13 | 1.206 | 1.187 | 7.935 | nan | 0.0693 | 0.041 | 1.26 | 0.1308 | 0.0903 | 0.365 | 0.0943 | 0.0197 | 0.5022 | 0.513 | 0.23 |
| Company_430 | Basic Materials | nan | 20.91 | 5.354 | 4.241 | 99.96 | 6.409 | -0.0941 | 0.058 | 0.097 | 0.2428 | -0.0273 | 0.3163 | -0.0167 | -0.0111 | 1.02 | 1.459 | 2.47 |
| Company_116 | Technology | 13.74 | 7.979 | 4.016 | 2.197 | 8.824 | 0.4989 | 0.046 | 0.111 | 0.323 | 0.3256 | 0.2928 | 0.4062 | 0.1745 | 0.0784 | 6.871 | 2.675 | nan |
| Company_181 | Healthcare | 38 | 21 | 5.505 | 2.572 | 19.18 | 1.238 | 0.0337 | 0.046 | 0.125 | 0.2217 | 0.1471 | 0.5923 | 0.0705 | 0.0418 | 0.3749 | 1.874 | 0.84 |
| Company_054 | Healthcare | 43.17 | 14.82 | 3.482 | 1.377 | 14.77 | 0.5436 | 0.0526 | 0.059 | 0.125 | 0.2007 | 0.0844 | 0.5477 | 0.0322 | 0.0222 | 0.4687 | 1.682 | 0.31 |
| Company_129 | Technology | nan | 50.78 | 4.786 | 2.201 | 21.64 | nan | -0.0178 | -0.041 | nan | 0.0514 | -0.005 | 0.3656 | 0.0002 | 0.0028 | 0.3728 | 2.017 | nan |
| Company_229 | Consumer Cyclical | 19.5 | 16.91 | 1.502 | -13.07 | 13.96 | 2.466 | 0.0385 | 0.109 | -0.11 | 0.0856 | 0.0771 | 0.3348 | nan | 0.1312 | nan | 1.077 | 2.08 |
| Company_161 | Technology | 44.85 | 31.64 | 13.34 | 26.94 | 36.91 | 1.571 | 0.0176 | 0.221 | 0.37 | 0.3387 | 0.3022 | 0.498 | 0.6556 | 0.2105 | 0.442 | 2.256 | 0.48 |
| Company_139 | Consumer Defensive | 26.25 | 12.61 | 0.3561 | 1.574 | 19.29 | nan | -0.2838 | 0.755 | -0.888 | 0.0126 | 0.0116 | 0.0485 | 0.0596 | 0.0251 | 0.9101 | 1.612 | 2.16 |
| Company_218 | Consumer Defensive | 11.96 | 9.775 | 0.6538 | 1.638 | 7.68 | 0.6549 | 0.1314 | -0.045 | -0.172 | 0.1166 | 0.0548 | 0.2961 | 0.1389 | 0.0535 | 1.85 | 1.015 | 7.08 |
| Company_302 | Industrials | 34.75 | 23.47 | 1.226 | 10.77 | 24.16 | 2.537 | 0.0373 | -0.065 | -0.085 | 0.0507 | 0.0362 | 0.0855 | 0.3291 | 0.1004 | 0.756 | 1.528 | 1.5 |
| Company_443 | Technology | 51.27 | 28.37 | 8.799 | 8.05 | 39.3 | 1.729 | 0.0216 | 0.233 | 0.68 | 0.1631 | 0.1695 | 0.6186 | 0.1722 | 0.0582 | 0.4467 | 2.604 | nan |
| Company_499 | Technology | 16.5 | 13.49 | 1.718 | 3.966 | 9.745 | 1.553 | 0.0982 | 0.083 | 0.04 | 0.1382 | 0.1061 | 0.3203 | 0.2476 | 0.1116 | 0.2547 | 1.336 | 3.24 |
| Company_021 | Financial Services | 10.15 | 12.11 | 1.305 | 3.774 | 7.518 | 29.92 | 0.1034 | 0.122 | 0.252 | 0.165 | 0.129 | 0.1855 | 0.4045 | 0.0792 | 0.2342 | 0.356 | 7.12 |
| Company_270 | Energy | 16.29 | 14.63 | 1.654 | 2.473 | 12.09 | 2.223 | 0.013 | 0.295 | -0.015 | 0.1698 | 0.1009 | 0.305 | 0.1549 | 0.0557 | 1.464 | 0.705 | 4.71 |
| Company_306 | Consumer Defensive | 14.82 | 14.16 | 0.5206 | 3.374 | 8.591 | 3.422 | 0.0475 | -0.015 | -0.05 | 0.0491 | 0.0354 | 0.2793 | 0.2403 | 0.0526 | 1.255 | 0.942 | 3.79 |
| Company_453 | Financial Services | 8.651 | 5.311 | 0.7532 | 0.861 | nan | nan | -1.69 | -0.029 | nan | 0.1233 | 0.0907 | 0.125 | 0.1085 | 0.0222 | 0.2448 | 1.124 | 2.45 |
| Company_297 | Healthcare | 15.31 | 8.914 | 0.7133 | -15.33 | 8.617 | 0.5411 | 0.1082 | 0.099 | 0.065 | 0.1523 | 0.0547 | 0.3226 | 0.6485 | 0.0732 | 11.11 | 1.292 | nan |
| Company_047 | Energy | 13.72 | 11.12 | 2.146 | 1.338 | 5.248 | 8.685 | 0.0471 | 0.383 | nan | 0.2751 | 0.1563 | 0.4532 | 0.1007 | 0.0586 | 0.275 | 1.005 | 3.07 |
| Company_329 | Consumer Cyclical | 33.33 | 27.2 | 3.127 | 11.46 | 22.24 | 3.201 | 0.023 | 0.122 | 0.118 | 0.1227 | 0.0943 | 0.3256 | 0.3668 | 0.1111 | 0.8424 | 1.583 | 0.81 |
| Company_389 | Basic Materials | 40.38 | 16.18 | 3.404 | 4.664 | 11.73 | 3.882 | 0.0177 | -0.015 | 0.477 | 0.144 | 0.085 | 0.3706 | 0.1395 | 0.0719 | 0.341 | 2.291 | 0.98 |
| Company_423 | Industrials | 28.98 | 19.44 | 1.913 | 21.22 | 19.55 | 1.329 | 0.0368 | 0.091 | 1.61 | 0.0901 | 0.0669 | 0.1024 | 0.7687 | 0.0757 | 3.388 | 1.087 | 2.17 |
| Company_058 | Technology | 19.62 | 17.05 | 3.889 | 12.86 | 13.61 | 2.61 | 0.0419 | 0.062 | 0.115 | 0.2628 | 0.1996 | 0.4835 | 0.7384 | 0.0471 | 0.7004 | 1.032 | 3.33 |
| Company_156 | Financial Services | 8.381 | 7.822 | 1.279 | 2.059 | 6.56 | 0.7151 | 0.0772 | 0.037 | 0.394 | 0.1748 | 0.1578 | 0.4148 | 0.2573 | 0.0488 | 0.607 | 1.287 | 1.24 |
| Company_375 | Financial Services | 53.98 | 7.4 | 3.452 | 1.051 | nan | 0.1909 | nan | 0.516 | 0.222 | 0.2294 | 0.0748 | 0 | 0.0239 | 0.0036 | nan | nan | 1.76 |
| Company_307 | Real Estate | 33.64 | 28.91 | 8.67 | -22.55 | 23.93 | 0.8311 | 0.0371 | -0.043 | nan | 0.4921 | 0.1041 | 0.7408 | nan | 0.0406 | nan | 0.255 | 5.01 |
| Company_313 | Financial Services | 19.32 | 9.944 | 1.954 | 2.824 | nan | 0.5585 | nan | 0.877 | -0.573 | 0.1813 | 0.1098 | 0.3734 | 0.147 | 0.0129 | 0.9947 | 1.659 | 1.91 |
| Company_158 | Energy | 28.82 | 22.04 | 3.085 | 17.1 | 14.45 | nan | -0.005 | -0.079 | 0.745 | 0.2262 | 0.1129 | 0.3829 | 0.5138 | 0.0868 | 5.486 | 0.666 | 1.64 |
| Company_439 | Real Estate | 20.5 | 40.06 | 7.639 | 2.066 | 16.77 | nan | 0.0599 | 0.02 | -0.088 | 0.2851 | 0.362 | 0.6288 | 0.1002 | 0.0262 | 0.7432 | 0.107 | 4.66 |
| Company_211 | Industrials | 76.4 | 32.48 | 9.772 | 25.36 | 45.91 | 1.771 | 0.0143 | 0.227 | 1.995 | 0.2117 | 0.1303 | 0.3632 | 0.4181 | 0.1112 | 0.819 | 1.547 | 0.1 |
| Company_031 | Consumer Cyclical | 25.7 | 21.38 | 8.152 | -121.9 | 18.66 | 2.755 | 0.0287 | 0.097 | 0.082 | 0.4507 | 0.3185 | 0.5741 | nan | 0.1351 | nan | 0.955 | 2.42 |
| Company_134 | Real Estate | 33.04 | 32.1 | 6.785 | 2.577 | 16.2 | nan | 0.0619 | 0.01 | -0.658 | 0.2838 | 0.2023 | 0.5869 | 0.0764 | 0.0326 | 0.933 | 0.071 | 4.9 |
| Company_208 | Technology | 35.27 | 17.58 | 4.283 | 2.723 | 17.44 | nan | 0.0481 | 0.046 | -0.026 | 0.2013 | 0.1393 | 0.635 | 0.064 | 0.0313 | 0.5118 | 0.715 | 0.46 |
| Company_303 | Technology | nan | 24.66 | 8.119 | 5.411 | 41.49 | 0.814 | 0.0281 | 0.156 | nan | 0.132 | -0.0157 | 0.5541 | -0.0109 | 0.0116 | 0.8238 | 2.162 | 2.77 |
| Company_201 | Technology | 48.57 | 21.54 | 9.563 | 204.1 | 34.15 | 0.6525 | 0.0114 | 0.215 | 0.677 | 0.2995 | 0.1959 | 0.3878 | nan | 0.1941 | 10.47 | 1.119 | 0.69 |
| Company_291 | Consumer Cyclical | 21.09 | 17.24 | 2.524 | -3.285 | 17.23 | 1.666 | 0.0408 | 0.064 | 0.095 | 0.1924 | 0.1218 | 0.2862 | nan | 0.3456 | nan | 1.651 | 2.15 |
| Company_066 | Technology | 25.19 | 15.34 | 4.875 | 1.919 | 14.7 | 1.584 | 0.055 | 0.097 | -0.073 | 0.2858 | 0.1944 | 0.6924 | 0.0793 | 0.0424 | 0.4796 | 0.518 | 1.02 |
| Company_310 | Consumer Cyclical | 20.71 | 17.27 | 1.771 | 10.7 | 15.14 | 1.718 | 0.03 | 0.059 | -0.033 | 0.1315 | 0.0866 | 0.2151 | 0.5154 | 0.0726 | 3.877 | 0.387 | 3.06 |
| Company_457 | Basic Materials | 36.5 | 25.24 | 5.856 | 3.59 | 19.89 | 3.075 | -0.0199 | 0.086 | -0.041 | 0.2309 | 0.1849 | 0.308 | 0.1016 | 0.0499 | 0.5987 | 3.568 | 0.56 |
| Company_372 | Financial Services | 9.768 | 6.359 | 0.5546 | 1.047 | 7.705 | 1.128 | 0.3716 | 0.312 | nan | 0.1041 | 0.0584 | 0.296 | 0.1136 | 0.0042 | 1.245 | 0.916 | 5.59 |
| Company_079 | Technology | 13.71 | 10.19 | 1.43 | 1.995 | 7.608 | 1.025 | 0.0638 | 0.049 | 0.221 | 0.16 | 0.1056 | 0.3372 | 0.1516 | 0.1023 | 7.819 | 2.137 | 2.11 |
| Company_300 | Industrials | 21.84 | 14.72 | 3.355 | 3.621 | 14.37 | 1.291 | 0.0428 | 0.049 | 0.016 | 0.2009 | 0.1566 | 0.4089 | 0.1748 | 0.0914 | 0.4564 | 1.607 | 1.21 |
| Company_024 | Communication Services | 5.182 | 7.207 | 0.8227 | 1.039 | 5.328 | 143 | 0.0549 | 0.012 | -0.525 | 0.1079 | 0.1617 | 0.7175 | 0.2141 | 0.048 | 1.079 | 0.882 | 4.73 |
| Company_023 | Real Estate | 165.2 | 82.6 | 4.069 | 1.531 | 14.11 | nan | 0.1012 | 0.031 | 24.48 | 0.2007 | 0.0253 | 0.5997 | 0.0116 | 0.0166 | 1.222 | 1.218 | 7.39 |
| Company_083 | Technology | 22.28 | 18.51 | 3.448 | 7.122 | 17.56 | 2.32 | 0.0565 | 0.122 | 0.899 | 0.2477 | 0.1569 | 0.5819 | 0.3516 | 0.0544 | 1.973 | 0.956 | 2.71 |
| Company_123 | Consumer Defensive | 22.55 | 14.16 | 2.172 | 3.051 | 12.48 | 1.464 | 0.055 | 0.032 | 0.112 | 0.1783 | 0.0972 | 0.5837 | 0.1439 | 0.0661 | 0.8058 | 0.958 | 4.84 |
| Company_464 | Financial Services | 27.32 | 24 | 17.01 | 3.812 | 23.67 | 5.788 | 0.0076 | 0.08 | 0.35 | 0.6381 | 0.6258 | 1 | 0.1475 | 0.0158 | 0.1308 | 1.032 | 1.7 |
| Company_043 | Industrials | 22.25 | 16.21 | 2.103 | -5.629 | 14.82 | 1.93 | 0.0525 | 0.033 | 0.135 | 0.1565 | 0.0959 | 0.3059 | nan | 0.1352 | nan | 0.849 | 2.16 |
| Company_153 | Energy | 15.43 | 11.96 | 3.754 | 1.77 | 6.238 | nan | 0.0464 | 0.234 | 0.206 | 0.3333 | 0.2456 | 0.7412 | 0.1228 | 0.0671 | 0.2698 | 1.188 | 2.55 |
| Company_059 | Industrials | 42.48 | 34.11 | 6.484 | 13.48 | 29.06 | 3.339 | 0.0151 | 0.111 | 0.093 | 0.1896 | 0.1534 | 0.4501 | 0.3329 | 0.2123 | 0.112 | 4.852 | 1.94 |
| Company_467 | Healthcare | 15.46 | 12.64 | 1.556 | 3.089 | 10.5 | 1.672 | 0.0526 | 0.071 | -0.177 | 0.1572 | 0.101 | 0.3998 | 0.2238 | 0.0547 | 0.9872 | 1.373 | 0.2 |
| Company_491 | Technology | 27.47 | 15.96 | 5.843 | 6.152 | 19.77 | 1.089 | 0.0451 | 0.174 | 0.485 | 0.1838 | 0.2157 | 0.809 | 0.2346 | 0.1033 | 0.3615 | 1.323 | 1.1 |
| Company_463 | Communication Services | 24.5 | 9.254 | 3.624 | 4.224 | 13.95 | 0.8456 | 0.0573 | 0.143 | 0.075 | 0.3034 | 0.1531 | 0.7862 | 0.1632 | 0.0601 | 0.1756 | 1.611 | nan |
| Company_263 | Healthcare | 25.51 | 19.99 | 0.2743 | -83.79 | 19.45 | 1.075 | 0.0839 | 0.114 | 0.38 | 0.0154 | 0.0109 | 0.0345 | nan | 0.0433 | nan | 0.876 | 0.37 |
| Company_238 | Energy | 46.64 | 20.46 | 2.892 | 2.238 | 8.204 | 3.59 | 0.0329 | 1.489 | nan | 0.1031 | 0.1077 | 0.6982 | 0.0593 | 0.0274 | 0.638 | 0.936 | 1.65 |
| Company_049 | Consumer Defensive | 30.44 | 17.08 | 1.927 | 2.854 | 18.77 | 1.7 | 0.0483 | 0.093 | -0.604 | 0.0953 | 0.0636 | 0.2838 | 0.0933 | 0.0324 | 0.8485 | 0.592 | 3.48 |
| Company_308 | Industrials | 39.56 | 26.09 | 2.981 | 4.037 | 20.21 | 2.748 | 0.0244 | 0.121 | 0.083 | 0.1102 | 0.076 | 0.2008 | 0.1095 | 0.0388 | 0.5951 | 1.026 | 1.39 |
| Company_353 | Financial Services | 20.71 | 15.42 | 3.171 | 5.607 | 13.22 | 1.696 | 0.0553 | 0.087 | 0.057 | 0.2544 | 0.1542 | 0.4363 | 0.2935 | 0.0751 | 1.401 | 1.102 | 2.06 |
| Company_262 | Consumer Cyclical | 37.19 | 29.29 | 3.405 | 12.98 | 22.39 | nan | 0.0036 | 0.58 | 9.467 | 0.0757 | 0.0692 | 0.2063 | 0.6795 | 0.1086 | 1.331 | 4.311 | nan |
| Company_386 | Technology | nan | 7.998 | 11.6 | 10.17 | 72.14 | nan | 0.0121 | 0.612 | 6.18 | 0.355 | -0.1166 | 0.3481 | -0.0937 | 0.0587 | 7.96 | 3.114 | nan |
| Company_127 | Financial Services | 10.22 | 9.399 | 1.339 | 2.023 | 7.256 | nan | 0.153 | 0.067 | 0.382 | 0.2002 | 0.1352 | 0.3743 | 0.2166 | 0.0372 | 0.2394 | 1.84 | 1.76 |
| Company_195 | Consumer Cyclical | 29.54 | 12.31 | 0.6606 | 1.117 | 7.191 | 0.2642 | 0.0709 | 0.005 | -0.33 | 0.0617 | 0.0224 | 0.1938 | 0.0391 | 0.0317 | 0.8101 | 1.478 | 4.6 |
| Company_252 | Consumer Cyclical | nan | 14.4 | 2.698 | 23.5 | 12.69 | 2.33 | 0.0342 | 0.313 | nan | 0.2067 | -0.0686 | 0.6382 | -0.3636 | 0.1119 | 6.006 | 1.381 | 3.11 |
| Company_318 | Industrials | 8.715 | 8.141 | 0.6881 | 2.08 | 7.775 | nan | 0.0678 | 0.029 | 0.446 | 0.0893 | 0.079 | 0.2045 | 0.2769 | 0.045 | 1.025 | 0.397 | 1.12 |
| Company_394 | Technology | 21.15 | 11.06 | 2.047 | 1.437 | 8.389 | 1.578 | 0.1325 | -0.031 | -0.47 | 0.1471 | 0.0973 | 0.4113 | 0.0648 | 0.0371 | 0.2071 | 2.396 | 5.15 |
| Company_234 | Consumer Cyclical | 23.12 | 14.45 | 2.823 | 23.06 | 10.82 | 0.9727 | 0.0537 | 0.26 | 0.293 | 0.2387 | 0.125 | 0.7998 | 0.7326 | 0.09 | 8.291 | 1.144 | 1.93 |
| Company_017 | Communication Services | 39 | 25.6 | 9.262 | 15.65 | 31.07 | 2.063 | 0.0593 | 0.176 | 0.327 | 0.2454 | 0.243 | 0.4849 | 0.4276 | 0.1525 | 0.6378 | 1.186 | nan |
| Company_166 | Communication Services | 317.3 | 10.12 | 0.3663 | 0.9151 | 8.857 | 1.31 | 1.497 | 0.021 | nan | -0.0065 | -0.0215 | 0.3183 | -0.0086 | 0.0263 | 1.171 | 1.257 | 2.1 |
| Company_404 | Industrials | 9.04 | 6.246 | 0.5054 | 1.952 | 6.269 | 6.503 | 0.0368 | 0.048 | 0.081 | 0.0914 | 0.0568 | 0.3396 | 0.2399 | 0.0423 | 2.031 | 0.645 | nan |
| Company_073 | Utilities | 15.06 | 9.854 | 1.566 | 1.262 | 10.17 | 0.7716 | -0.0874 | 0.026 | -0.033 | 0.213 | 0.104 | 0.3958 | 0.0821 | 0.0243 | 1.87 | 0.971 | 1.13 |
| Company_477 | Basic Materials | 30.96 | 23.69 | 3.342 | 17.03 | 20.55 | 2.758 | 0.0245 | 0.056 | 0.014 | 0.1416 | 0.109 | 0.4885 | 0.5939 | 0.0961 | 3.061 | 0.868 | 1.01 |
| Company_395 | Consumer Defensive | 21.78 | 17.19 | 6.062 | -24.63 | 15.64 | 1.806 | 0.0363 | 0.068 | nan | 0.3294 | 0.2792 | 0.6712 | nan | 0.1596 | nan | 0.958 | 3.72 |
| Company_459 | Communication Services | 36.51 | 22.63 | 1.793 | 1.783 | 14.45 | nan | 0.1112 | 0.055 | -0.099 | 0.1706 | 0.1335 | 0.5667 | 0.0633 | 0.0394 | 0.3089 | 1.813 | 0.71 |
| Company_470 | Industrials | 21.01 | 19.88 | 7.008 | 3.287 | 13.98 | 4.062 | 0.032 | -0.036 | -0.1 | 0.3465 | 0.3376 | 0.4734 | 0.1713 | 0.1099 | 0.98 | 10.06 | nan |
| Company_109 | Consumer Cyclical | 22.99 | 9.814 | 1.874 | 21.49 | 12.87 | 0.7978 | 0.1063 | 0.114 | -0.273 | 0.1545 | 0.0878 | 0.9012 | 0.4867 | 0.0577 | 2.547 | 0.732 | 0.75 |
| Company_474 | Technology | 51.07 | 10.62 | 3.642 | 4.391 | 23.61 | 0.5106 | 0.0866 | 0.145 | 0.629 | 0.1205 | 0.0726 | 0.757 | 0.0823 | 0.0355 | 0.4896 | 1.322 | nan |
| Company_296 | Consumer Cyclical | 15.27 | 14.76 | 1.783 | 4.826 | 9.827 | nan | 0.0624 | -0.05 | -0.131 | 0.1736 | 0.1284 | 0.2289 | 0.3319 | 0.1828 | 0.2834 | 6.211 | nan |
| Company_074 | Consumer Cyclical | 29.07 | 22.64 | 1.406 | 4.643 | 17.74 | 1.023 | 0.0201 | 0.001 | -0.348 | 0.0694 | 0.0484 | 0.4092 | 0.1602 | 0.052 | 0.7933 | 2.139 | 3.71 |
| Company_071 | Real Estate | 142.5 | 61.5 | 13.03 | 3.345 | 59.52 | nan | 0.0162 | 0.413 | -0.263 | -0.282 | 0.0864 | 0.4022 | 0.0254 | 0.0056 | 0.4949 | 1.697 | 1.46 |
